160,227,160,0,0,0,0,160,0,0,0,227,160,0,0,0,
160,160,0,0,0,0,160,0,0,0,0,0,227,160,0,0,
0,160,160,160,0,0,160,160,227,160,0,0,227,160,0,0,

ItemHolderE: # 16 x 16 = 256 bytes
.byte 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,227,160,160,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,160,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,160,
0,0,0,0,0,0,0,0,0,0,0,0,227,227,160,160,
0,0,0,0,0,0,0,0,0,0,0,0,227,160,160,160,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,
0,0,0,0,0,0,0,0,0,0,0,227,160,160,160,160,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,
0,0,0,0,0,0,0,0,0,0,0,0,227,160,160,160,
0,0,0,0,0,0,0,0,0,0,0,227,160,0,160,160,
0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,160,
0,0,0,0,0,0,0,0,160,160,227,160,0,0,0,0,

ItemHolderF: # 16 x 16 = 256 bytes
.byte 0,0,0,0,0,0,0,160,160,227,160,0,0,227,160,0,
0,160,0,0,160,0,0,0,160,160,227,227,0,0,0,0,
0,160,0,0,0,160,160,0,0,0,160,160,0,0,0,227,
0,0,160,160,0,0,0,0,0,0,0,0,160,0,227,227,
0,0,0,160,160,160,160,0,160,0,0,0,0,0,227,160,
160,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
160,0,0,0,0,0,0,227,227,227,160,0,227,227,227,227,
0,160,160,0,0,227,227,160,160,160,0,0,227,0,0,160,
0,0,0,227,227,160,160,160,0,0,160,0,0,227,227,0,
0,0,227,160,160,160,0,0,0,227,160,227,227,227,160,0,
0,227,160,160,0,0,0,0,0,227,0,160,227,0,0,0,
0,227,160,0,0,0,0,227,227,160,0,160,0,0,160,0,
0,0,0,0,0,227,227,160,0,0,160,0,0,0,160,160,
0,160,0,227,227,160,160,0,160,160,0,0,0,0,0,160,
0,0,0,160,160,0,0,160,0,0,0,0,0,0,0,0,
0,160,160,160,160,160,160,0,0,0,0,0,0,0,0,0,

ItemHolderG: # 16 x 16 = 256 bytes
.byte 0,0,0,0,0,0,227,0,0,0,0,160,227,0,0,0,
0,0,0,0,0,0,227,160,0,227,227,160,0,0,0,0,
0,160,160,160,0,160,160,160,160,160,160,160,0,0,0,0,
160,0,0,0,227,0,0,160,160,0,0,0,0,0,0,0,
160,0,227,227,160,160,160,0,0,0,0,0,0,0,0,0,
0,0,227,0,160,160,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,160,227,227,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,160,227,0,0,0,0,227,227,227,0,0,0,0,
227,227,0,0,227,0,0,0,227,160,160,160,227,227,0,0,
160,160,227,0,160,227,0,160,227,227,0,160,160,160,160,0,
160,160,160,227,0,227,227,160,0,0,0,0,0,0,160,0,
0,0,160,160,160,160,0,160,160,160,227,0,0,0,227,0,

Ground3A: # 16 x 16 = 256 bytes
.byte 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,70,68,0,0,70,68,68,68,68,68,0,0,68,68,0,
0,68,0,68,68,68,68,68,68,68,68,68,68,0,68,0,
0,0,68,68,68,0,0,0,0,0,0,68,68,68,0,0,
0,0,70,68,0,0,14,14,14,14,0,0,68,68,0,0,
0,70,68,0,0,14,70,14,14,14,14,0,0,68,68,0,
0,70,68,0,14,70,14,14,14,14,14,14,0,68,68,0,
0,70,68,0,14,14,14,14,14,14,14,14,0,68,68,0,
0,68,68,0,14,14,14,14,14,14,14,14,0,68,68,0,
0,68,68,0,14,14,14,14,14,14,14,14,0,68,68,0,
0,68,68,0,0,14,14,14,14,14,14,0,0,68,68,0,
0,0,68,68,0,0,14,14,14,14,0,0,68,68,0,0,
0,0,68,68,68,0,0,0,0,0,0,68,68,68,0,0,
0,68,0,68,68,68,68,68,68,68,68,68,68,0,68,0,
0,70,68,0,0,68,68,68,68,68,68,0,0,68,68,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

Ground3B: # 16 x 16 = 256 bytes
.byte 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,70,70,70,0,0,70,70,70,70,0,0,70,70,0,
0,70,68,68,68,68,0,0,68,68,68,0,68,68,68,0,
0,70,68,70,70,70,70,70,70,70,70,70,70,70,68,0,
0,0,68,70,68,68,68,68,68,68,68,68,68,0,68,0,
0,0,0,70,68,70,70,70,70,70,70,70,68,0,0,0,
0,70,0,70,68,70,68,68,68,68,68,0,68,0,68,0,
0,70,68,70,68,70,68,70,70,70,68,0,68,0,68,0,
0,70,68,70,68,70,68,70,68,0,68,0,68,0,68,0,
0,70,68,70,68,70,68,0,0,0,68,0,68,0,0,0,
0,70,68,70,68,70,68,68,68,68,70,0,68,0,68,0,
0,70,0,70,68,0,0,0,0,0,0,0,68,0,68,0,
0,0,68,70,68,68,68,68,68,68,68,68,70,0,68,0,
0,70,68,0,0,0,0,0,0,0,0,0,0,0,68,0,
0,70,68,68,68,0,68,68,68,68,68,0,0,68,70,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

Ground3C: # 16 x 16 = 256 bytes
.byte 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,14,14,14,70,14,0,0,0,0,0,14,14,14,14,14,
0,68,68,68,68,14,70,0,0,0,70,14,68,68,68,68,
0,0,0,0,0,68,14,14,0,14,14,68,0,0,0,0,
0,14,14,14,0,0,68,14,0,14,68,0,0,70,14,14,
0,68,68,14,14,0,68,14,68,68,68,0,70,14,68,68,
0,0,0,68,14,0,68,14,14,68,0,14,14,68,0,0,
0,0,0,68,0,14,14,68,70,14,0,0,68,68,0,0,
0,14,14,14,14,14,68,0,68,70,14,14,14,14,14,14,
0,68,68,68,68,68,0,0,0,68,68,68,68,68,68,68,
0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,14,68,0,0,0,0,0,0,0,14,68,0,0,
0,14,0,14,68,0,14,14,14,14,14,0,14,68,0,14,
0,68,68,14,68,0,68,68,68,68,68,68,14,68,68,68,
0,0,0,14,14,70,0,0,0,0,0,14,14,68,0,0,
0,14,14,0,14,14,14,14,14,14,14,14,68,0,14,14,

Pipe3V: # 16 x 16 = 256 bytes
.byte 0,0,0,68,14,14,70,14,14,68,14,68,68,0,0,0,
0,0,0,68,14,14,70,14,14,68,14,68,68,0,0,0,
0,0,0,68,14,14,70,14,14,68,14,68,68,0,0,0,
0,0,0,68,14,14,70,14,14,68,14,68,68,0,0,0,
0,0,0,68,14,14,70,14,14,68,14,68,68,0,0,0,
0,0,0,68,14,14,70,14,14,68,14,68,68,0,0,0,
0,0,0,68,14,14,70,14,14,68,14,68,68,0,0,0,
0,0,0,68,14,14,70,14,14,68,14,68,68,0,0,0,
0,0,0,68,14,14,70,14,14,68,14,68,68,0,0,0,
0,0,0,68,14,14,70,14,14,68,14,68,68,0,0,0,
0,0,0,68,14,14,70,14,14,68,14,68,68,0,0,0,
0,0,0,68,14,14,70,14,14,68,14,68,68,0,0,0,
0,0,0,68,14,14,70,14,14,68,14,68,68,0,0,0,
0,0,0,68,14,14,70,14,14,68,14,68,68,0,0,0,
0,0,0,68,14,14,70,14,14,68,14,68,68,0,0,0,
0,0,0,68,14,14,70,14,14,68,14,68,68,0,0,0,

Pipe3V2: # 16 x 16 = 256 bytes
.byte 0,0,0,91,173,173,255,173,173,91,173,91,91,0,0,0,
0,0,0,91,173,173,255,173,173,91,173,91,91,0,0,0,
0,0,0,91,173,173,255,173,173,91,173,91,91,0,0,0,
0,0,0,91,173,173,255,173,173,91,173,91,91,0,0,0,
0,0,0,91,173,173,255,173,173,91,173,91,91,0,0,0,
0,0,0,91,173,173,255,173,173,91,173,91,91,0,0,0,
0,0,0,91,173,173,255,173,173,91,173,91,91,0,0,0,
0,0,0,91,173,173,255,173,173,91,173,91,91,0,0,0,
0,0,0,91,173,173,255,173,173,91,173,91,91,0,0,0,
0,0,0,91,173,173,255,173,173,91,173,91,91,0,0,0,
0,0,0,91,173,173,255,173,173,91,173,91,91,0,0,0,
0,0,0,91,173,173,255,173,173,91,173,91,91,0,0,0,
0,0,0,91,173,173,255,173,173,91,173,91,91,0,0,0,
0,0,0,91,173,173,255,173,173,91,173,91,91,0,0,0,
0,0,0,91,173,173,255,173,173,91,173,91,91,0,0,0,
0,0,0,91,173,173,255,173,173,91,173,91,91,0,0,0,

Tile3A: # 16 x 16 = 256 bytes
.byte 255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,
173,255,91,91,255,255,255,255,255,255,255,91,91,255,91,0,
173,173,255,255,255,255,255,255,255,255,255,255,255,91,91,0,
173,91,173,255,255,255,255,255,255,255,255,255,91,0,91,0,
173,91,173,173,255,255,255,255,255,255,255,91,91,0,91,0,
173,173,173,173,173,255,255,255,255,255,91,91,91,91,91,0,
173,173,173,173,173,173,255,255,255,91,91,91,91,91,91,0,
173,173,173,173,173,173,173,255,91,91,91,91,91,91,91,0,
173,173,173,173,173,173,173,91,173,91,91,91,91,91,91,0,
173,173,173,173,173,173,91,91,91,173,91,91,91,91,91,0,
173,173,173,173,173,91,91,91,91,91,173,91,91,0,91,0,
173,91,173,173,91,91,91,91,91,91,91,173,91,0,91,0,
173,91,173,91,91,91,91,91,91,91,91,91,173,91,91,0,
173,173,91,0,0,91,91,91,91,91,0,0,91,173,91,0,
173,91,91,91,91,91,91,91,91,91,91,91,91,91,173,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

Tile3B: # 16 x 16 = 256 bytes
.byte 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,14,14,14,14,0,0,0,0,0,
0,0,0,0,0,14,14,14,14,14,14,14,14,0,0,0,
0,0,0,0,14,14,14,14,14,14,14,68,14,14,0,0,
0,0,0,14,14,70,70,14,14,14,14,14,68,14,14,0,
0,0,0,14,70,70,14,14,14,14,14,14,14,68,14,0,
0,0,14,14,70,70,14,14,14,14,14,14,14,68,14,14,
0,0,14,14,70,14,14,14,14,14,14,14,14,68,68,14,
0,0,14,14,14,14,14,14,14,14,14,14,14,68,68,14,
0,0,14,14,14,14,14,14,14,14,14,14,14,68,68,14,
0,0,14,14,14,14,14,14,14,14,14,14,14,68,68,14,
0,0,0,14,14,14,14,14,14,14,14,14,68,68,14,0,
0,0,0,14,14,68,14,14,14,14,68,68,68,68,14,0,
0,0,0,0,14,14,68,68,68,68,68,68,68,14,0,0,
0,0,0,0,0,14,14,14,68,68,68,14,14,0,0,0,
0,0,0,0,0,0,0,14,14,14,14,0,0,0,0,0,

Tile3C: # 16 x 16 = 256 bytes
.byte 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,234,234,234,234,234,234,234,234,234,234,234,234,234,234,0,
0,234,234,234,234,234,234,234,234,234,234,234,234,234,196,0,
0,234,234,133,133,133,133,133,133,133,133,133,133,196,196,0,
0,234,234,133,234,0,133,133,133,133,234,0,133,196,196,0,
0,234,234,133,133,133,133,133,133,133,133,133,133,196,196,0,
0,234,234,133,133,133,133,133,133,133,133,133,133,196,196,0,
0,234,234,133,133,133,133,133,133,133,133,133,133,196,196,0,
0,234,234,133,133,133,133,133,133,133,133,133,133,196,196,0,
0,234,234,133,133,133,133,133,133,133,133,133,133,196,196,0,
0,234,234,133,133,133,133,133,133,133,133,133,133,196,196,0,
0,234,234,133,234,0,133,133,133,133,234,0,133,196,196,0,
0,234,234,133,133,133,133,133,133,133,133,133,133,196,196,0,
0,234,234,196,196,196,196,196,196,196,196,196,196,196,196,0,
0,234,196,196,196,196,196,196,196,196,196,196,196,196,196,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

SpikeL: # 16 x 16 = 256 bytes
.byte 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,70,14,14,14,14,14,14,14,14,14,68,0,0,
0,0,0,70,14,14,14,14,14,14,14,68,68,0,0,0,
0,0,0,70,14,14,14,14,14,14,68,0,0,0,0,0,
0,0,0,0,70,14,14,14,14,68,68,0,0,0,0,0,
0,0,0,0,70,14,14,14,14,68,0,0,0,0,0,0,
0,0,0,0,0,70,14,14,68,68,0,0,0,0,0,0,
0,0,0,0,0,70,14,14,68,0,0,0,0,0,0,0,
0,0,0,0,0,70,14,14,68,0,0,0,0,0,0,0,
0,0,0,0,0,0,70,14,68,0,0,0,0,0,0,0,
0,0,0,0,0,0,70,14,68,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,70,68,68,0,0,0,0,0,0,
0,0,0,0,0,0,0,70,14,68,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,70,14,68,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,70,14,68,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,70,70,0,0,0,

SpikeR: # 16 x 16 = 256 bytes
.byte 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,68,14,14,14,14,14,14,14,14,14,70,0,0,0,
0,0,0,68,68,14,14,14,14,14,14,14,70,0,0,0,
0,0,0,0,0,68,14,14,14,14,14,14,70,0,0,0,
0,0,0,0,0,68,68,14,14,14,14,70,0,0,0,0,
0,0,0,0,0,0,68,14,14,14,14,70,0,0,0,0,
0,0,0,0,0,0,68,68,14,14,70,0,0,0,0,0,
0,0,0,0,0,0,0,68,14,14,70,0,0,0,0,0,
0,0,0,0,0,0,0,68,14,14,70,0,0,0,0,0,
0,0,0,0,0,0,0,68,14,70,0,0,0,0,0,0,
0,0,0,0,0,0,0,68,14,70,0,0,0,0,0,0,
0,0,0,0,0,0,68,68,70,0,0,0,0,0,0,0,
0,0,0,0,0,0,68,14,70,0,0,0,0,0,0,0,
0,0,0,0,0,68,14,70,0,0,0,0,0,0,0,0,
0,0,0,0,68,14,70,0,0,0,0,0,0,0,0,0,
0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0,

LavaB: # 16 x 16 = 256 bytes
.byte 70,70,70,70,70,14,70,70,70,70,70,70,70,14,70,70,
70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,
70,14,70,70,70,14,70,70,70,14,70,70,70,14,70,70,
70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,
70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,
70,70,70,14,70,70,70,70,70,70,70,14,70,70,70,70,
70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,
14,70,70,70,70,70,70,70,14,70,70,70,70,70,70,70,
70,70,70,70,70,70,14,70,70,70,70,70,70,70,14,70,
70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,
70,14,70,70,70,14,70,70,70,14,70,70,70,14,70,70,
70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,
70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,
70,70,70,14,70,70,70,70,70,70,70,14,70,70,70,70,
70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,
14,70,70,70,70,70,70,70,14,70,70,70,70,70,70,70,

LavaT: # 16 x 16 = 256 bytes
.byte 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,70,0,0,0,70,0,70,0,70,0,0,0,70,0,70,
70,70,0,70,0,70,70,70,70,70,0,70,0,70,70,70,
70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,
70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,
70,70,70,70,70,70,14,70,70,70,70,70,70,70,14,70,
70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,
70,14,70,70,70,70,70,70,70,14,70,70,70,70,70,70,



